metric,value,step
em_Abt-Buy_lm_roberta_da_auto_ssl_alpha_0.8_id_0_size_300,0.21402214467525482,20.0
em_Abt-Buy_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_0_size_600,0.0,1.0
em_Abt-Buy_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_0_size_600,0.0,2.0
em_Abt-Buy_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_0_size_600,0.0,3.0
em_Abt-Buy_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_0_size_600,0.0,4.0
em_Abt-Buy_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_0_size_600,0.0,5.0
em_Abt-Buy_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_0_size_600,0.0,6.0
em_Abt-Buy_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_0_size_600,0.0,7.0
em_Abt-Buy_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_0_size_600,0.0,8.0
em_Abt-Buy_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_0_size_600,0.0,9.0
em_Abt-Buy_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_0_size_600,0.0,10.0
em_Abt-Buy_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_0_size_600,0.7142857313156128,11.0
em_Abt-Buy_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_0_size_600,0.6850000023841858,12.0
em_Abt-Buy_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_0_size_600,0.75,13.0
em_Abt-Buy_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_0_size_600,0.7172011733055115,14.0
em_Abt-Buy_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_0_size_600,0.7651715278625488,15.0
em_Abt-Buy_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_0_size_600,0.762666642665863,16.0
em_Abt-Buy_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_0_size_600,0.699999988079071,17.0
em_Abt-Buy_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_0_size_600,0.7540983557701111,18.0
em_Abt-Buy_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_0_size_600,0.7688171863555908,19.0
em_Abt-Buy_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_0_size_600,0.7688171863555908,20.0
em_DBLP-ACM_lm_roberta_da_auto_ssl_alpha_0.8_id_2_size_300,0.22590361535549164,1.0
em_DBLP-ACM_lm_roberta_da_auto_ssl_alpha_0.8_id_2_size_300,0.7891492247581482,2.0
em_DBLP-ACM_lm_roberta_da_auto_ssl_alpha_0.8_id_2_size_300,0.9075451493263245,3.0
em_DBLP-ACM_lm_roberta_da_auto_ssl_alpha_0.8_id_2_size_300,0.9207807183265686,4.0
em_DBLP-ACM_lm_roberta_da_auto_ssl_alpha_0.8_id_2_size_300,0.937976062297821,5.0
em_DBLP-ACM_lm_roberta_da_auto_ssl_alpha_0.8_id_2_size_300,0.9532294273376465,6.0
em_DBLP-ACM_lm_roberta_da_auto_ssl_alpha_0.8_id_2_size_300,0.9344978332519531,7.0
em_DBLP-ACM_lm_roberta_da_auto_ssl_alpha_0.8_id_2_size_300,0.9487459063529968,8.0
em_DBLP-ACM_lm_roberta_da_auto_ssl_alpha_0.8_id_2_size_300,0.9618834257125854,9.0
em_DBLP-ACM_lm_roberta_da_auto_ssl_alpha_0.8_id_2_size_300,0.9344608783721924,10.0
em_DBLP-ACM_lm_roberta_da_auto_ssl_alpha_0.8_id_2_size_300,0.9630458950996399,11.0
em_DBLP-ACM_lm_roberta_da_auto_ssl_alpha_0.8_id_2_size_300,0.9345991611480713,12.0
em_DBLP-ACM_lm_roberta_da_auto_ssl_alpha_0.8_id_2_size_300,0.9694223999977112,13.0
em_DBLP-ACM_lm_roberta_da_auto_ssl_alpha_0.8_id_2_size_300,0.9501084685325623,14.0
em_DBLP-ACM_lm_roberta_da_auto_ssl_alpha_0.8_id_2_size_300,0.9472551345825195,15.0
em_DBLP-ACM_lm_roberta_da_auto_ssl_alpha_0.8_id_2_size_300,0.9501084685325623,16.0
em_DBLP-ACM_lm_roberta_da_auto_ssl_alpha_0.8_id_2_size_300,0.9706546068191528,17.0
em_DBLP-ACM_lm_roberta_da_auto_ssl_alpha_0.8_id_2_size_300,0.9706546068191528,18.0
em_DBLP-ACM_lm_roberta_da_auto_ssl_alpha_0.8_id_2_size_300,0.9706546068191528,19.0
em_DBLP-ACM_lm_roberta_da_auto_ssl_alpha_0.8_id_2_size_300,0.9706546068191528,20.0
em_Walmart-Amazon_lm_roberta_da_None_alpha_0.8_id_3_size_300,0.0,1.0
em_Walmart-Amazon_lm_roberta_da_None_alpha_0.8_id_3_size_300,0.0,2.0
em_Walmart-Amazon_lm_roberta_da_None_alpha_0.8_id_3_size_300,0.0,3.0
em_Walmart-Amazon_lm_roberta_da_None_alpha_0.8_id_3_size_300,0.0,4.0
em_Walmart-Amazon_lm_roberta_da_None_alpha_0.8_id_3_size_300,0.0,5.0
em_Walmart-Amazon_lm_roberta_da_None_alpha_0.8_id_3_size_300,0.0,6.0
em_Walmart-Amazon_lm_roberta_da_None_alpha_0.8_id_3_size_300,0.0,7.0
em_Walmart-Amazon_lm_roberta_da_None_alpha_0.8_id_3_size_300,0.0,8.0
em_Walmart-Amazon_lm_roberta_da_None_alpha_0.8_id_3_size_300,0.0,9.0
em_Walmart-Amazon_lm_roberta_da_None_alpha_0.8_id_3_size_300,0.0,10.0
em_Walmart-Amazon_lm_roberta_da_None_alpha_0.8_id_3_size_300,0.0,11.0
em_Walmart-Amazon_lm_roberta_da_None_alpha_0.8_id_3_size_300,0.0,12.0
em_Walmart-Amazon_lm_roberta_da_None_alpha_0.8_id_3_size_300,0.0,13.0
em_Walmart-Amazon_lm_roberta_da_None_alpha_0.8_id_3_size_300,0.0,14.0
em_Walmart-Amazon_lm_roberta_da_None_alpha_0.8_id_3_size_300,0.0,15.0
em_Walmart-Amazon_lm_roberta_da_None_alpha_0.8_id_3_size_300,0.0,16.0
em_Walmart-Amazon_lm_roberta_da_None_alpha_0.8_id_3_size_300,0.0,17.0
em_Walmart-Amazon_lm_roberta_da_None_alpha_0.8_id_3_size_300,0.0,18.0
em_Walmart-Amazon_lm_roberta_da_None_alpha_0.8_id_3_size_300,0.0,19.0
em_Walmart-Amazon_lm_roberta_da_None_alpha_0.8_id_3_size_300,0.0,20.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_edbt20_alpha_0.8_id_4_size_300,0.0,1.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_edbt20_alpha_0.8_id_4_size_300,0.0,2.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_edbt20_alpha_0.8_id_4_size_300,0.0,3.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_edbt20_alpha_0.8_id_4_size_300,0.0,4.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_edbt20_alpha_0.8_id_4_size_300,0.8458498120307922,5.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_edbt20_alpha_0.8_id_4_size_300,0.8655234575271606,6.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_edbt20_alpha_0.8_id_4_size_300,0.8635214567184448,7.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_edbt20_alpha_0.8_id_4_size_300,0.8799240589141846,8.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_edbt20_alpha_0.8_id_4_size_300,0.8852040767669678,9.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_edbt20_alpha_0.8_id_4_size_300,0.8727984428405762,10.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_edbt20_alpha_0.8_id_4_size_300,0.8977168798446655,11.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_edbt20_alpha_0.8_id_4_size_300,0.9014598727226257,12.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_edbt20_alpha_0.8_id_4_size_300,0.9032846689224243,13.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_edbt20_alpha_0.8_id_4_size_300,0.9033474922180176,14.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_edbt20_alpha_0.8_id_4_size_300,0.9067676067352295,15.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_edbt20_alpha_0.8_id_4_size_300,0.9085767865180969,16.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_edbt20_alpha_0.8_id_4_size_300,0.9085767865180969,17.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_edbt20_alpha_0.8_id_4_size_300,0.9067796468734741,18.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_edbt20_alpha_0.8_id_4_size_300,0.9067796468734741,19.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_edbt20_alpha_0.8_id_4_size_300,0.9067796468734741,20.0
em_Amazon-Google_lm_roberta_da_dacon_baseline_alpha_0.8_id_1_size_300,0.03212851285934448,1.0
em_Amazon-Google_lm_roberta_da_dacon_baseline_alpha_0.8_id_1_size_300,0.0,2.0
em_Amazon-Google_lm_roberta_da_dacon_baseline_alpha_0.8_id_1_size_300,0.0,3.0
em_Amazon-Google_lm_roberta_da_dacon_baseline_alpha_0.8_id_1_size_300,0.0,4.0
em_Amazon-Google_lm_roberta_da_dacon_baseline_alpha_0.8_id_1_size_300,0.0,5.0
em_Amazon-Google_lm_roberta_da_dacon_baseline_alpha_0.8_id_1_size_300,0.0,6.0
em_Amazon-Google_lm_roberta_da_dacon_baseline_alpha_0.8_id_1_size_300,0.0,7.0
em_Amazon-Google_lm_roberta_da_dacon_baseline_alpha_0.8_id_1_size_300,0.0,8.0
em_Amazon-Google_lm_roberta_da_dacon_baseline_alpha_0.8_id_1_size_300,0.0,9.0
em_Amazon-Google_lm_roberta_da_dacon_baseline_alpha_0.8_id_1_size_300,0.0,10.0
em_Amazon-Google_lm_roberta_da_dacon_baseline_alpha_0.8_id_1_size_300,0.0,11.0
em_Amazon-Google_lm_roberta_da_dacon_baseline_alpha_0.8_id_1_size_300,0.0,12.0
em_Amazon-Google_lm_roberta_da_dacon_baseline_alpha_0.8_id_1_size_300,0.5506493449211121,13.0
em_Amazon-Google_lm_roberta_da_dacon_baseline_alpha_0.8_id_1_size_300,0.5594059228897095,14.0
em_Amazon-Google_lm_roberta_da_dacon_baseline_alpha_0.8_id_1_size_300,0.5661252737045288,15.0
em_Amazon-Google_lm_roberta_da_dacon_baseline_alpha_0.8_id_1_size_300,0.5573770403862,16.0
em_Amazon-Google_lm_roberta_da_dacon_baseline_alpha_0.8_id_1_size_300,0.5579196214675903,17.0
em_Amazon-Google_lm_roberta_da_dacon_baseline_alpha_0.8_id_1_size_300,0.559808611869812,18.0
em_Amazon-Google_lm_roberta_da_dacon_baseline_alpha_0.8_id_1_size_300,0.559808611869812,19.0
em_Amazon-Google_lm_roberta_da_dacon_baseline_alpha_0.8_id_1_size_300,0.559808611869812,20.0
em_Walmart-Amazon_lm_roberta_da_edbt20_alpha_0.8_id_2_size_600,0.0,1.0
em_Walmart-Amazon_lm_roberta_da_edbt20_alpha_0.8_id_2_size_600,0.0,2.0
em_Walmart-Amazon_lm_roberta_da_edbt20_alpha_0.8_id_2_size_600,0.0,3.0
em_Walmart-Amazon_lm_roberta_da_edbt20_alpha_0.8_id_2_size_600,0.0,4.0
em_Walmart-Amazon_lm_roberta_da_edbt20_alpha_0.8_id_2_size_600,0.0,5.0
em_Walmart-Amazon_lm_roberta_da_edbt20_alpha_0.8_id_2_size_600,0.32203391194343567,6.0
em_Walmart-Amazon_lm_roberta_da_edbt20_alpha_0.8_id_2_size_600,0.2566371560096741,7.0
em_Walmart-Amazon_lm_roberta_da_edbt20_alpha_0.8_id_2_size_600,0.6204819083213806,8.0
em_Walmart-Amazon_lm_roberta_da_edbt20_alpha_0.8_id_2_size_600,0.6726190447807312,9.0
em_Walmart-Amazon_lm_roberta_da_edbt20_alpha_0.8_id_2_size_600,0.5614035129547119,10.0
em_Walmart-Amazon_lm_roberta_da_edbt20_alpha_0.8_id_2_size_600,0.5862069129943848,11.0
em_Walmart-Amazon_lm_roberta_da_edbt20_alpha_0.8_id_2_size_600,0.6961652040481567,12.0
em_Walmart-Amazon_lm_roberta_da_edbt20_alpha_0.8_id_2_size_600,0.6848484873771667,13.0
em_Walmart-Amazon_lm_roberta_da_edbt20_alpha_0.8_id_2_size_600,0.6798866987228394,14.0
em_Walmart-Amazon_lm_roberta_da_edbt20_alpha_0.8_id_2_size_600,0.6705539226531982,15.0
em_Walmart-Amazon_lm_roberta_da_edbt20_alpha_0.8_id_2_size_600,0.6880000233650208,16.0
em_Walmart-Amazon_lm_roberta_da_edbt20_alpha_0.8_id_2_size_600,0.6830601096153259,17.0
em_Walmart-Amazon_lm_roberta_da_edbt20_alpha_0.8_id_2_size_600,0.6847826242446899,18.0
em_Walmart-Amazon_lm_roberta_da_edbt20_alpha_0.8_id_2_size_600,0.6847826242446899,19.0
em_Walmart-Amazon_lm_roberta_da_edbt20_alpha_0.8_id_2_size_600,0.6847826242446899,20.0
em_Walmart-Amazon-dirty_lm_roberta_da_invda_alpha_0.8_id_1_size_750,0.0,1.0
em_Walmart-Amazon-dirty_lm_roberta_da_invda_alpha_0.8_id_1_size_750,0.0,2.0
em_Walmart-Amazon-dirty_lm_roberta_da_invda_alpha_0.8_id_1_size_750,0.0,3.0
em_Walmart-Amazon-dirty_lm_roberta_da_invda_alpha_0.8_id_1_size_750,0.0,4.0
em_Walmart-Amazon-dirty_lm_roberta_da_invda_alpha_0.8_id_1_size_750,0.0,5.0
em_Walmart-Amazon-dirty_lm_roberta_da_invda_alpha_0.8_id_1_size_750,0.0,6.0
em_Walmart-Amazon-dirty_lm_roberta_da_invda_alpha_0.8_id_1_size_750,0.0,7.0
em_Walmart-Amazon-dirty_lm_roberta_da_invda_alpha_0.8_id_1_size_750,0.4216524362564087,8.0
em_Walmart-Amazon-dirty_lm_roberta_da_invda_alpha_0.8_id_1_size_750,0.52601158618927,9.0
em_Walmart-Amazon-dirty_lm_roberta_da_invda_alpha_0.8_id_1_size_750,0.5578634738922119,10.0
em_Walmart-Amazon-dirty_lm_roberta_da_invda_alpha_0.8_id_1_size_750,0.522292971611023,11.0
em_Walmart-Amazon-dirty_lm_roberta_da_invda_alpha_0.8_id_1_size_750,0.570652186870575,12.0
em_Walmart-Amazon-dirty_lm_roberta_da_invda_alpha_0.8_id_1_size_750,0.5080385804176331,13.0
em_Walmart-Amazon-dirty_lm_roberta_da_invda_alpha_0.8_id_1_size_750,0.6028168797492981,14.0
em_Walmart-Amazon-dirty_lm_roberta_da_invda_alpha_0.8_id_1_size_750,0.6089109182357788,15.0
em_Walmart-Amazon-dirty_lm_roberta_da_invda_alpha_0.8_id_1_size_750,0.5683646202087402,16.0
em_Walmart-Amazon-dirty_lm_roberta_da_invda_alpha_0.8_id_1_size_750,0.580152690410614,17.0
em_Walmart-Amazon-dirty_lm_roberta_da_invda_alpha_0.8_id_1_size_750,0.5879120826721191,18.0
em_Walmart-Amazon-dirty_lm_roberta_da_invda_alpha_0.8_id_1_size_750,0.6045340299606323,19.0
em_Walmart-Amazon-dirty_lm_roberta_da_invda_alpha_0.8_id_1_size_750,0.5960590839385986,20.0
em_DBLP-ACM_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_600,0.0,1.0
em_DBLP-ACM_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_600,0.0,2.0
em_DBLP-ACM_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_600,0.8251748085021973,3.0
em_DBLP-ACM_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_600,0.9200913310050964,4.0
em_DBLP-ACM_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_600,0.9449338912963867,5.0
em_DBLP-ACM_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_600,0.9440715909004211,6.0
em_DBLP-ACM_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_600,0.9279811382293701,7.0
em_DBLP-ACM_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_600,0.9353007674217224,8.0
em_DBLP-ACM_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_600,0.9638826251029968,9.0
em_DBLP-ACM_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_600,0.9628796577453613,10.0
em_DBLP-ACM_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_600,0.9626274108886719,11.0
em_DBLP-ACM_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_600,0.963718831539154,12.0
em_DBLP-ACM_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_600,0.963718831539154,13.0
em_DBLP-ACM_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_600,0.9648923873901367,14.0
em_DBLP-ACM_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_600,0.9660633206367493,15.0
em_DBLP-ACM_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_600,0.9649717807769775,16.0
em_DBLP-ACM_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_600,0.9660633206367493,17.0
em_DBLP-ACM_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_600,0.9660633206367493,18.0
em_DBLP-ACM_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_600,0.9660633206367493,19.0
em_DBLP-ACM_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_600,0.9660633206367493,20.0
em_Walmart-Amazon-dirty_lm_roberta_da_edbt20_alpha_0.8_id_4_size_750,0.0,1.0
em_Walmart-Amazon-dirty_lm_roberta_da_edbt20_alpha_0.8_id_4_size_750,0.0,2.0
em_Walmart-Amazon-dirty_lm_roberta_da_edbt20_alpha_0.8_id_4_size_750,0.0,3.0
em_Walmart-Amazon-dirty_lm_roberta_da_edbt20_alpha_0.8_id_4_size_750,0.0,4.0
em_Walmart-Amazon-dirty_lm_roberta_da_edbt20_alpha_0.8_id_4_size_750,0.0,5.0
em_Walmart-Amazon-dirty_lm_roberta_da_edbt20_alpha_0.8_id_4_size_750,0.5187320113182068,6.0
em_Walmart-Amazon-dirty_lm_roberta_da_edbt20_alpha_0.8_id_4_size_750,0.5816023945808411,7.0
em_Walmart-Amazon-dirty_lm_roberta_da_edbt20_alpha_0.8_id_4_size_750,0.6073619723320007,8.0
em_Walmart-Amazon-dirty_lm_roberta_da_edbt20_alpha_0.8_id_4_size_750,0.5488958954811096,9.0
em_Walmart-Amazon-dirty_lm_roberta_da_edbt20_alpha_0.8_id_4_size_750,0.4126984179019928,10.0
em_Walmart-Amazon-dirty_lm_roberta_da_edbt20_alpha_0.8_id_4_size_750,0.6335078477859497,11.0
em_Walmart-Amazon-dirty_lm_roberta_da_edbt20_alpha_0.8_id_4_size_750,0.5859872698783875,12.0
em_Walmart-Amazon-dirty_lm_roberta_da_edbt20_alpha_0.8_id_4_size_750,0.6356968283653259,13.0
em_Walmart-Amazon-dirty_lm_roberta_da_edbt20_alpha_0.8_id_4_size_750,0.5963855385780334,14.0
em_Walmart-Amazon-dirty_lm_roberta_da_edbt20_alpha_0.8_id_4_size_750,0.6379746794700623,15.0
em_Walmart-Amazon-dirty_lm_roberta_da_edbt20_alpha_0.8_id_4_size_750,0.6529563069343567,16.0
em_Walmart-Amazon-dirty_lm_roberta_da_edbt20_alpha_0.8_id_4_size_750,0.6291079521179199,17.0
em_Walmart-Amazon-dirty_lm_roberta_da_edbt20_alpha_0.8_id_4_size_750,0.6313253045082092,18.0
em_Walmart-Amazon-dirty_lm_roberta_da_edbt20_alpha_0.8_id_4_size_750,0.629807710647583,19.0
em_Walmart-Amazon-dirty_lm_roberta_da_edbt20_alpha_0.8_id_4_size_750,0.6313253045082092,20.0
em_Abt-Buy_lm_roberta_da_None_alpha_0.8_id_0_size_300,0.0,1.0
em_Abt-Buy_lm_roberta_da_None_alpha_0.8_id_0_size_300,0.0,2.0
em_Abt-Buy_lm_roberta_da_None_alpha_0.8_id_0_size_300,0.0,3.0
em_Abt-Buy_lm_roberta_da_None_alpha_0.8_id_0_size_300,0.0,4.0
em_Abt-Buy_lm_roberta_da_None_alpha_0.8_id_0_size_300,0.0,5.0
em_Abt-Buy_lm_roberta_da_None_alpha_0.8_id_0_size_300,0.0,6.0
em_Abt-Buy_lm_roberta_da_None_alpha_0.8_id_0_size_300,0.0,7.0
em_Abt-Buy_lm_roberta_da_None_alpha_0.8_id_0_size_300,0.0,8.0
em_Abt-Buy_lm_roberta_da_None_alpha_0.8_id_0_size_300,0.0,9.0
em_Abt-Buy_lm_roberta_da_None_alpha_0.8_id_0_size_300,0.0,10.0
em_Abt-Buy_lm_roberta_da_None_alpha_0.8_id_0_size_300,0.0,11.0
em_Abt-Buy_lm_roberta_da_None_alpha_0.8_id_0_size_300,0.0,12.0
em_Abt-Buy_lm_roberta_da_None_alpha_0.8_id_0_size_300,0.0,13.0
em_Abt-Buy_lm_roberta_da_None_alpha_0.8_id_0_size_300,0.0,14.0
em_Abt-Buy_lm_roberta_da_None_alpha_0.8_id_0_size_300,0.0,15.0
em_Abt-Buy_lm_roberta_da_None_alpha_0.8_id_0_size_300,0.0,16.0
em_Abt-Buy_lm_roberta_da_None_alpha_0.8_id_0_size_300,0.01923076994717121,17.0
em_Abt-Buy_lm_roberta_da_None_alpha_0.8_id_0_size_300,0.03539822995662689,18.0
em_Abt-Buy_lm_roberta_da_None_alpha_0.8_id_0_size_300,0.03539822995662689,19.0
em_Abt-Buy_lm_roberta_da_None_alpha_0.8_id_0_size_300,0.03539822995662689,20.0
em_Walmart-Amazon_da_dm_id_4_size_600,0.0,1.0
em_Walmart-Amazon_da_dm_id_4_size_600,0.0,2.0
em_Walmart-Amazon_da_dm_id_4_size_600,0.0,3.0
em_Walmart-Amazon_da_dm_id_4_size_600,0.0,4.0
em_Walmart-Amazon_da_dm_id_4_size_600,0.0,5.0
em_Walmart-Amazon_da_dm_id_4_size_600,0.0,6.0
em_Walmart-Amazon_da_dm_id_4_size_600,0.0,7.0
em_Walmart-Amazon_da_dm_id_4_size_600,0.0,8.0
em_Walmart-Amazon_da_dm_id_4_size_600,0.0,9.0
em_Walmart-Amazon_da_dm_id_4_size_600,0.0,10.0
em_Walmart-Amazon_da_dm_id_4_size_600,0.0,11.0
em_Walmart-Amazon_da_dm_id_4_size_600,0.0,12.0
em_Walmart-Amazon_da_dm_id_4_size_600,0.0,13.0
em_Walmart-Amazon_da_dm_id_4_size_600,0.0,14.0
em_Walmart-Amazon_da_dm_id_4_size_600,0.0,15.0
em_Walmart-Amazon_da_dm_id_4_size_600,0.0,16.0
em_Walmart-Amazon_da_dm_id_4_size_600,0.0,17.0
em_Walmart-Amazon_da_dm_id_4_size_600,0.0,18.0
em_Walmart-Amazon_da_dm_id_4_size_600,0.0,19.0
em_Walmart-Amazon_da_dm_id_4_size_600,0.0,20.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_4_size_600,0.0,1.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_4_size_600,0.0,2.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_4_size_600,0.0,3.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_4_size_600,0.8562241792678833,4.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_4_size_600,0.8734613656997681,5.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_4_size_600,0.914440929889679,6.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_4_size_600,0.9057284593582153,7.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_4_size_600,0.8939324021339417,8.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_4_size_600,0.8804047703742981,9.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_4_size_600,0.9053226709365845,10.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_4_size_600,0.894106388092041,11.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_4_size_600,0.8757915496826172,12.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_4_size_600,0.9005576372146606,13.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_4_size_600,0.8928061127662659,14.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_4_size_600,0.8614457845687866,15.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_4_size_600,0.87890625,16.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_4_size_600,0.8732673525810242,17.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_4_size_600,0.8645676970481873,18.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_4_size_600,0.8727092742919922,19.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_4_size_600,0.8727092742919922,20.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_750,0.0,1.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_750,0.0,2.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_750,0.0,3.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_750,0.8500619530677795,4.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_750,0.9397321343421936,5.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_750,0.9574943780899048,6.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_750,0.9470046162605286,7.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_750,0.9504036903381348,8.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_750,0.9607182741165161,9.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_750,0.9584736227989197,10.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_750,0.9577142596244812,11.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_750,0.9619686603546143,12.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_750,0.9654403328895569,13.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_750,0.966292142868042,14.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_750,0.9675251841545105,15.0
